"plot_name","accession_name","location","female_parents","male_parents","plot_number","row_number","column_number","rep_number","germination_rate","CMD_harvest","root_shape","root_type","plot_weight","starch_content","percentage_root_rot","percentage_lodging","control","CMD_1mon","CMD_3mon","CMD_6mon","lodging1_3","plant_type1_5","root_skin_color1_3","vigor_1mon","vigor_3mon","trial_name","plot_width","plot_length","harvest_number","planted_number_plot"
"2024208DMEPR_dona_rep1_HLF22-0137_27","HLF22-0137","dona",NA,NA,27,9,3,1,0.8,1,1,NA,29,25,0,NA,0,1.1,1,1,0,1,NA,2,3,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep1_HLF22-0105_28","HLF22-0105","dona",NA,NA,28,9,4,1,0.7,1,3,NA,30,23,0,NA,0,1,1,1,0,1,NA,3,2,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep1_KU50_29","KU50","dona",NA,NA,29,8,4,1,0.7,3,3,NA,9.6,29,0.43,NA,1,1.4,1.6,1.6,40,1,NA,2,3,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep1_HLF22-0133_30","HLF22-0133","dona",NA,NA,30,7,4,1,1,1,3,NA,28,19,0,NA,0,1,1,1,0,1,NA,5,3,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep1_HLF22-0132_31","HLF22-0132","dona",NA,NA,31,6,4,1,0.9,1,1,NA,27.4,27.5,0,NA,0,1,1,1,0,1,NA,6,3,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep1_HLF22-0139_32","HLF22-0139","dona",NA,NA,32,5,4,1,1,1,3,NA,6.6,12.62,0.3,NA,0,1,1.1,1,60,1,NA,4,4,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep1_HLH22-0354_33","HLH22-0354","dona",NA,NA,33,4,4,1,0.9,3,3,NA,24.8,22,0.33,NA,0,1.6,3,3,0,1,NA,1,3,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep1_HLF22-0103_34","HLF22-0103","dona",NA,NA,34,3,4,1,1,1,1,NA,43.8,26,0,NA,0,1,1,1,0,1,NA,4,4,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep1_HLH22-0612_35","HLH22-0612","dona",NA,NA,35,2,4,1,1,1,3,NA,7,7.84,0.3,NA,0,1,1,1,50,1,NA,1,3,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep1_HLF22-0142_36","HLF22-0142","dona",NA,NA,36,1,4,1,0.9,1,3,NA,15.4,10.2,0.33,NA,0,1,1,1,90,1,NA,2,5,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep1_HLF22-0121_37","HLF22-0121","dona",NA,NA,37,1,5,1,1,1,3,NA,28.6,27.5,0,NA,0,1,1,1,0,1,NA,4,4,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep1_HLF22-0040_38","HLF22-0040","dona",NA,NA,38,2,5,1,1,1,1,NA,31.2,25.3,0,NA,0,1,1,1,0,1,NA,3,4,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep1_HLF22-0213_39","HLF22-0213","dona",NA,NA,39,3,5,1,1,1,3,NA,26,21,0,NA,0,1,1,1,0,1,NA,5,4,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep1_HLH22-0070_40","HLH22-0070","dona",NA,NA,40,4,5,1,0.8,2,1,NA,21.8,19.6,0,NA,0,1,1,1.5,0,1,NA,3,3,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep1_HLH22-0394_41","HLH22-0394","dona",NA,NA,41,5,5,1,1,1,1,NA,27.2,27.5,0,NA,0,1,1,1,0,1,NA,4,3,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep1_HLH22-0358_42","HLH22-0358","dona",NA,NA,42,6,5,1,1,1,3,NA,40,22.5,0,NA,0,1,1,1,0,1,NA,3,3,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep1_HLH22-0615_43","HLH22-0615","dona",NA,NA,43,7,5,1,0.9,1,3,NA,21.4,27,0,NA,0,1,1,1,0,1,NA,3,2,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep1_HLF22-0208_44","HLF22-0208","dona",NA,NA,44,8,5,1,1,1,3,NA,29.8,24.7,0,NA,0,1,1,1.2,0,1,NA,1,4,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep1_TMEB419_45","TMEB419","dona",NA,NA,45,9,5,1,1,1,3,NA,28.6,28.5,0,NA,1,1,1,1,0,1,NA,2,2,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep1_HLF22-0047_46","HLF22-0047","dona",NA,NA,46,9,6,1,1,1,3,NA,28.2,30.2,0.2,NA,0,1,1,1,10,1,NA,4,4,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep1_HLH22-0254_47","HLH22-0254","dona",NA,NA,47,8,6,1,0.8,1,3,NA,20.6,26.4,0,NA,0,1,1,1,0,2,NA,3,3,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep1_HLF22-0311_48","HLF22-0311","dona",NA,NA,48,7,6,1,0.7,4,3,NA,13.4,23.9,0,NA,0,2.1,2,3,0,1,NA,1,2,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep1_HLH22-0312_49","HLH22-0312","dona",NA,NA,49,6,6,1,1,1,3,NA,27.8,22,0,NA,0,1,1,1,0,1,NA,2,3,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep1_HLH22-0055_50","HLH22-0055","dona",NA,NA,50,5,6,1,1,2,1,NA,18.6,23.5,0.2,NA,0,1.7,1.8,2,10,1,NA,4,4,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep1_HLH22-0373_51","HLH22-0373","dona",NA,NA,51,4,6,1,0.3,1,3,NA,19,18.6,0,NA,0,1,1,1,0,1,NA,1,3,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep1_IBA980581_52","IBA980581","dona",NA,NA,52,3,6,1,1,1,3,NA,19.4,15.5,0,NA,1,1,1,1,0,1,NA,1,3,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep1_HLH22-0268_53","HLH22-0268","dona",NA,NA,53,2,6,1,0.7,1,1,NA,5.4,15.13,0.71,NA,0,1,1.1,1,50,1,NA,2,4,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep1_HLH22-0454_54","HLH22-0454","dona",NA,NA,54,1,6,1,0.8,1,3,NA,18.8,22.7,0.25,NA,0,1,1,1,10,1,NA,3,5,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep2_HLF22-0133_55","HLF22-0133","dona",NA,NA,55,1,7,2,0.9,1,1,NA,2.6,20.9,0.44,NA,0,1,1,1,100,1,NA,3,3,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep2_HLF22-0146_56","HLF22-0146","dona",NA,NA,56,2,7,2,0.5,1,3,NA,10.6,17.9,1,NA,0,1,1,1,60,1,NA,2,3,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep2_HLH22-0070_57","HLH22-0070","dona",NA,NA,57,3,7,2,0.4,1,3,NA,10.2,16,0,NA,0,1,1,1,0,1,NA,1,3,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep2_HLF22-0137_58","HLF22-0137","dona",NA,NA,58,4,7,2,0.7,1,3,NA,22.2,20.5,0,NA,0,1,1,1,0,1,NA,2,3,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep2_HLH22-0454_59","HLH22-0454","dona",NA,NA,59,5,7,2,1,1,3,NA,22.2,26,0,NA,0,1,1,1,0,1,NA,3,4,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep2_HLF22-0052_60","HLF22-0052","dona",NA,NA,60,6,7,2,1,1,3,NA,12.8,24.3,0.7,NA,0,1,1,1,50,1,NA,3,3,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep2_HLF22-0297_61","HLF22-0297","dona",NA,NA,61,7,7,2,0.9,1,1,NA,16.8,18,1.44,NA,0,1,1,1,15,1,NA,3,3,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep2_HLF22-0132_62","HLF22-0132","dona",NA,NA,62,8,7,2,1,1,3,NA,5.8,22.89,0.2,NA,0,1,1,1,5,2,NA,3,3,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep2_HLF22-0103_63","HLF22-0103","dona",NA,NA,63,9,7,2,1,1,1,NA,38,23,0,NA,0,1,1,1,0,1,NA,3,4,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep2_HLF22-0142_64","HLF22-0142","dona",NA,NA,64,9,8,2,0.5,1,3,NA,18.2,22,0.6,NA,0,1,1,1,20,1,NA,2,4,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep2_HLF22-0249_65","HLF22-0249","dona",NA,NA,65,8,8,2,0.2,1,3,NA,3.2,20.24,0,NA,0,1,1,1,0,1,NA,1,2,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep2_HLF22-0047_66","HLF22-0047","dona",NA,NA,66,7,8,2,1,1,3,NA,29,31.4,0.2,NA,0,1,1,1,10,1,NA,4,3,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep2_HLF22-0032_67","HLF22-0032","dona",NA,NA,67,6,8,2,1,2,3,NA,37,28.2,0.2,NA,0,1,1,1.7,10,1,NA,5,4,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep2_HLH22-0268_68","HLH22-0268","dona",NA,NA,68,5,8,2,0.6,1,1,NA,3,12.69,0.17,NA,0,1,1,1,10,4,NA,2,3,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep2_IBA980581_69","IBA980581","dona",NA,NA,69,4,8,2,0.9,1,3,NA,11.6,13.1,0.11,NA,1,1,1,1,0,1,NA,4,2,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep2_HLH22-0623_70","HLH22-0623","dona",NA,NA,70,3,8,2,1,1,3,NA,26.6,27.4,0.3,NA,0,1,1.2,1.2,15,1,NA,5,4,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep2_HLF22-0121_71","HLF22-0121","dona",NA,NA,71,2,8,2,1,1,3,NA,27.8,27.3,0.1,NA,0,1,1,1,0,1,NA,3,4,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep2_HLF22-0031_72","HLF22-0031","dona",NA,NA,72,1,8,2,1,1,3,NA,59.6,27.5,0.1,NA,0,1,1,1,5,1,NA,6,5,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep2_KM505_73","KM505","dona",NA,NA,73,1,9,2,0.9,4,NA,NA,16.6,26.9,0,NA,1,2.4,3,3.3,0,1,NA,2,4,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep2_HLH22-0055_74","HLH22-0055","dona",NA,NA,74,2,9,2,1,1,1,NA,6.6,23,0.5,NA,0,1,1.2,1.1,90,1,NA,5,5,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep2_HLH22-0069_75","HLH22-0069","dona",NA,NA,75,3,9,2,0.9,3,3,NA,5.8,23.9,0.33,NA,0,1,1,1,90,1,NA,3,3,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep2_HLF22-0040_76","HLF22-0040","dona",NA,NA,76,4,9,2,1,1,3,NA,13.8,21.7,0.6,NA,0,1,1,1,80,1,NA,3,2,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep2_HLF22-0105_77","HLF22-0105","dona",NA,NA,77,5,9,2,1,1,1,NA,30.4,23.3,0,NA,0,1,1,1,0,1,NA,3,2,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep2_HLH22-0476_78","HLH22-0476","dona",NA,NA,78,6,9,2,1,3,3,NA,27,22.8,0,NA,0,2.6,2.3,3.5,0,1,NA,3,3,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep2_HLF22-0278_79","HLF22-0278","dona",NA,NA,79,7,9,2,0.8,1,3,NA,1.6,NA,0.25,NA,0,1,1,1,100,1,NA,2,2,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep2_HLF22-0183_80","HLF22-0183","dona",NA,NA,80,8,9,2,0.9,1,3,NA,38.4,24.5,0,NA,0,1,1,1,0,1,NA,3,4,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep2_HLF22-0197_81","HLF22-0197","dona",NA,NA,81,9,9,2,0.9,1,3,NA,17.6,15,0,NA,0,1,1,1,0,1,NA,3,3,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep2_HLF22-0176_82","HLF22-0176","dona",NA,NA,82,9,10,2,0.8,3,1,NA,26,22.4,0.13,NA,0,1,1.4,3,0,1,NA,3,3,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep2_HLF22-0136_83","HLF22-0136","dona",NA,NA,83,8,10,2,0.9,1,3,NA,55.4,22.3,0,NA,0,1,1,1,0,1,NA,3,4,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep2_TMEB419_84","TMEB419","dona",NA,NA,84,7,10,2,1,1,3,NA,23.6,26.5,0.2,NA,1,1,1,1,10,1,NA,3,3,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep2_HLF22-0153_85","HLF22-0153","dona",NA,NA,85,6,10,2,0.8,1,3,NA,6.2,12.44,0.25,NA,0,1,1,1,0,1,NA,3,3,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep2_HLF22-0048_86","HLF22-0048","dona",NA,NA,86,5,10,2,1,1,3,NA,18,29.6,0,NA,0,1,1,1,0,1,NA,3,3,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep2_HLF22-0129_87","HLF22-0129","dona",NA,NA,87,4,10,2,0.6,1,3,NA,1.8,11.09,0.33,NA,0,1,1,1,0,2,NA,2,2,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep2_HLH22-0615_88","HLH22-0615","dona",NA,NA,88,3,10,2,1,1,3,NA,15.2,21,0.3,NA,0,1,1,1,10,1,NA,3,3,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep2_HLH22-0312_89","HLH22-0312","dona",NA,NA,89,2,10,2,0.8,1,1,NA,14.2,17,0.25,NA,0,1,1,1,0,1,NA,3,4,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep2_HLH22-0296_90","HLH22-0296","dona",NA,NA,90,1,10,2,0.9,1,1,NA,4.2,22.41,0.22,NA,0,1,1,1,100,2,NA,1,3,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep2_HLH22-0010_91","HLH22-0010","dona",NA,NA,91,1,11,2,1,1,3,NA,23.6,23.4,0.5,NA,0,1,1,1,20,1,NA,3,5,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep2_HLH22-0394_92","HLH22-0394","dona",NA,NA,92,2,11,2,0.9,1,3,NA,18.2,24.5,0.22,NA,0,1,1,1,10,1,NA,3,4,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep2_HLF22-0139_93","HLF22-0139","dona",NA,NA,93,3,11,2,1,1,3,NA,11.2,15.7,0.3,NA,0,1,1,1.5,90,1,NA,4,5,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep2_HLF22-0237_94","HLF22-0237","dona",NA,NA,94,4,11,2,0.8,1,3,NA,18.2,10,0.25,NA,0,1,1,1,10,1,NA,2,3,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep2_KU50_95","KU50","dona",NA,NA,95,5,11,2,1,4,3,NA,14.4,27,0.1,NA,1,1.4,2,3.7,50,1,NA,3,4,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep2_HLF22-0221_96","HLF22-0221","dona",NA,NA,96,6,11,2,0.9,1,1,NA,20.6,17.2,0,NA,0,1,1,1,0,1,NA,6,3,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep2_HLF22-0213_97","HLF22-0213","dona",NA,NA,97,7,11,2,1,1,1,NA,16.8,20,0,NA,0,1,1,1,0,1,NA,4,3,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep2_HLH22-0358_98","HLH22-0358","dona",NA,NA,98,8,11,2,0.9,1,3,NA,36.6,20.7,0,NA,0,1,1,1,0,1,NA,3,4,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep2_HLF22-0311_99","HLF22-0311","dona",NA,NA,99,9,11,2,0.8,4,1,NA,18.8,21,0,NA,0,1.8,2.4,3,0,1,NA,1,3,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep2_HLH22-0354_100","HLH22-0354","dona",NA,NA,100,9,12,2,0.7,4,3,NA,56.6,23.4,0,NA,0,2.1,2.8,2.8,0,2,NA,2,4,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep2_HLH22-0612_101","HLH22-0612","dona",NA,NA,101,8,12,2,0.4,1,3,NA,3.4,16.09,0,NA,0,1,1,1,0,1,NA,1,3,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep2_HLF22-0208_102","HLF22-0208","dona",NA,NA,102,7,12,2,0.5,1,3,NA,22.8,21.5,0,NA,0,1,1,1,0,1,NA,1,3,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep2_CR24-16_103","CR24-16","dona",NA,NA,103,6,12,2,1,1,1,NA,10.4,22.4,0,NA,1,1,1,1,0,2,NA,1,3,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep2_HLH22-0419_104","HLH22-0419","dona",NA,NA,104,5,12,2,1,2,3,NA,29.2,23.5,0,NA,0,1.7,1.7,2.1,0,1,NA,2,3,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep2_HLF22-0296_105","HLF22-0296","dona",NA,NA,105,4,12,2,0.9,1,1,NA,27.2,17.7,0,NA,0,1,1,1,0,1,NA,2,3,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep2_HLH22-0259_106","HLH22-0259","dona",NA,NA,106,3,12,2,0.7,1,3,NA,9,20.5,0,NA,0,1,1,1,0,1,NA,2,3,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep2_HLH22-0373_107","HLH22-0373","dona",NA,NA,107,2,12,2,0.3,1,3,NA,25.6,20,0.33,NA,0,1,1,1,5,1,NA,1,4,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep2_HLH22-0254_108","HLH22-0254","dona",NA,NA,108,1,12,2,1,1,3,NA,11.8,21,0.1,NA,0,1,1,1,0,1,NA,2,4,"2024208DMEPR_dona",1.2,4,10,10
"2024219DMEPR_chauthanh_rep1_HLH22-0373_1","HLH22-0373","chauthanh","HL-S12",NA,1,1,1,1,1,1,3,2,1,21.08,14,NA,0,1,1,1,NA,3,1,NA,NA,"2024219DMEPR_chau",2.4,4,10,10
"2024219DMEPR_chauthanh_rep1_KM505_2","KM505","chauthanh","SM937-26",NA,2,2,1,1,0.9,3,3,1,5.6,24.07,9,NA,1,2.3,3,2.7,NA,2,3,NA,NA,"2024219DMEPR_chau",2.4,4,10,10
"2024219DMEPR_chauthanh_rep1_HLH22-0055_3","HLH22-0055","chauthanh","KU50",NA,3,3,1,1,1,2,3,2,3.6,15.65,0,NA,0,1,1,1.8,NA,2,1,NA,NA,"2024219DMEPR_chau",2.4,4,10,10
"2024219DMEPR_chauthanh_rep1_HLF22-0292_4","HLF22-0292","chauthanh","HL-S14","IBA980581",4,4,1,1,1,1,1,2,4.8,13.7,0,NA,0,1,1,1,NA,2,1,NA,NA,"2024219DMEPR_chau",2.4,4,10,10
"2024219DMEPR_chauthanh_rep1_HLF22-0297_5","HLF22-0297","chauthanh","HL-S14","IBA980581",5,5,1,1,1,1,3,2,6.8,13.3,0,NA,0,1,1,1,NA,1,1,NA,NA,"2024219DMEPR_chau",2.4,4,10,10
"2024219DMEPR_chauthanh_rep1_HLH22-0612_6","HLH22-0612","chauthanh","TMEB419",NA,6,6,1,1,0.8,1,NA,NA,0,NA,2,NA,0,1,1,1,NA,3,NA,NA,NA,"2024219DMEPR_chau",2.4,4,10,10
"2024219DMEPR_chauthanh_rep1_HLF22-0208_7","HLF22-0208","chauthanh","HL-S11","IBA980581",7,6,2,1,0.9,1,3,1,6,15.71,8,NA,0,1,1,1,NA,2,1,NA,NA,"2024219DMEPR_chau",2.4,4,10,10
"2024219DMEPR_chauthanh_rep1_HLF22-0047_8","HLF22-0047","chauthanh","TMEB419","KU50",8,5,2,1,1,1,3,2,1.2,16.91,11,NA,0,1,1,1,NA,1,2,NA,NA,"2024219DMEPR_chau",2.4,4,10,10
"2024219DMEPR_chauthanh_rep1_HLF22-0249_9","HLF22-0249","chauthanh","HL-S11","IBA980581",9,4,2,1,0.9,1,1,3,1,18.92,7,NA,0,1,1,1,NA,3,1,NA,NA,"2024219DMEPR_chau",2.4,4,10,10
"2024219DMEPR_chauthanh_rep1_HLF22-0032_10","HLF22-0032","chauthanh","TMEB419","HL-S11",10,3,2,1,0.8,1,NA,NA,0.4,NA,20,NA,0,2,1,1,NA,2,NA,NA,NA,"2024219DMEPR_chau",2.4,4,10,10
"2024219DMEPR_chauthanh_rep1_HLH22-0615_11","HLH22-0615","chauthanh","TMEB419",NA,11,2,2,1,1,1,3,1,5.6,22.3,19,NA,0,1,1,1,NA,2,1,NA,NA,"2024219DMEPR_chau",2.4,4,10,10
"2024219DMEPR_chauthanh_rep1_HLF22-0103_12","HLF22-0103","chauthanh","KM140","TMEB419",12,1,2,1,1,1,3,2,5.6,19.04,11,NA,0,1,1,1,NA,1,1,NA,NA,"2024219DMEPR_chau",2.4,4,10,10
"2024219DMEPR_chauthanh_rep1_HLF22-0129_13","HLF22-0129","chauthanh","Rayong 11","AR35-1",13,1,3,1,0.7,1,1,3,2,17.02,15,NA,0,1,1,1,NA,3,2,NA,NA,"2024219DMEPR_chau",2.4,4,10,10
"2024219DMEPR_chauthanh_rep1_HLF22-0121_14","HLF22-0121","chauthanh","KM419","TMEB419",14,2,3,1,1,1,3,1,7,21.86,14,NA,0,1,1,1,NA,2,1,NA,NA,"2024219DMEPR_chau",2.4,4,10,10
"2024219DMEPR_chauthanh_rep1_HLH22-0259_15","HLH22-0259","chauthanh","CR24-16",NA,15,3,3,1,1,1,3,2,1.2,16.09,15,NA,0,1,1,1,NA,1,1,NA,NA,"2024219DMEPR_chau",2.4,4,10,10
"2024219DMEPR_chauthanh_rep1_HLF22-0142_16","HLF22-0142","chauthanh","Rayong 11","IBA972205",16,4,3,1,0.7,1,1,2,2,11.31,8,NA,0,1,1,1,NA,2,1,NA,NA,"2024219DMEPR_chau",2.4,4,10,10
"2024219DMEPR_chauthanh_rep1_CR24-16_17","CR24-16","chauthanh",NA,NA,17,5,3,1,0.8,1,3,1,3.4,17.37,24,NA,1,1,1,1,NA,3,3,NA,NA,"2024219DMEPR_chau",2.4,4,10,10
"2024219DMEPR_chauthanh_rep1_HLF22-0136_18","HLF22-0136","chauthanh","Rayong 11","IBA972205",18,6,3,1,1,1,3,1,11,15.5,23,NA,0,1,1,1,NA,2,3,NA,NA,"2024219DMEPR_chau",2.4,4,10,10
"2024219DMEPR_chauthanh_rep1_HLH22-0069_19","HLH22-0069","chauthanh","KU50",NA,19,6,4,1,1,6,3,1,8,20,17,NA,0,1.4,3,3.4,NA,2,1,NA,NA,"2024219DMEPR_chau",2.4,4,10,10
"2024219DMEPR_chauthanh_rep1_HLH22-0394_20","HLH22-0394","chauthanh","TMEB419",NA,20,5,4,1,1,1,NA,NA,0,NA,14,NA,0,1,1,1,NA,2,NA,NA,NA,"2024219DMEPR_chau",2.4,4,10,10
"2024219DMEPR_chauthanh_rep1_HLH22-0296_21","HLH22-0296","chauthanh","CR24-16",NA,21,4,4,1,0.9,1,NA,NA,0,NA,7,NA,0,1,1,1,NA,3,NA,NA,NA,"2024219DMEPR_chau",2.4,4,10,10
"2024219DMEPR_chauthanh_rep1_HLH22-0268_22","HLH22-0268","chauthanh","CR24-16",NA,22,3,4,1,1,1,3,1,3,17.02,23,NA,0,1.2,1,2,NA,3,2,NA,NA,"2024219DMEPR_chau",2.4,4,10,10
"2024219DMEPR_chauthanh_rep1_HLF22-0221_23","HLF22-0221","chauthanh","HL-S11","IBA980581",23,2,4,1,0.9,1,NA,NA,0,NA,18,NA,0,1,1,1,NA,2,NA,NA,NA,"2024219DMEPR_chau",2.4,4,10,10
"2024219DMEPR_chauthanh_rep1_HLF22-0153_24","HLF22-0153","chauthanh","Rayong 11","IBA980581",24,1,4,1,0.8,1,NA,NA,0,NA,21,NA,0,1,1,1,NA,3,NA,NA,NA,"2024219DMEPR_chau",2.4,4,10,10
"2024219DMEPR_chauthanh_rep1_HLF22-0040_25","HLF22-0040","chauthanh","TMEB419","HL-S14",25,1,5,1,1,1,NA,NA,0,NA,7,NA,0,1,1,1,NA,1,NA,NA,NA,"2024219DMEPR_chau",2.4,4,10,10
"2024219DMEPR_chauthanh_rep1_HLF22-0133_26","HLF22-0133","chauthanh","Rayong 11","AR35-1",26,2,5,1,1,1,1,2,1.6,15.05,13,NA,0,1,1,1,NA,2,3,NA,NA,"2024219DMEPR_chau",2.4,4,10,10
"2024219DMEPR_chauthanh_rep1_HLH22-0312_27","HLH22-0312","chauthanh","CR24-16",NA,27,3,5,1,1,1,NA,NA,1.6,14.87,12,NA,0,1,1,1,NA,3,NA,NA,NA,"2024219DMEPR_chau",2.4,4,10,10
"2024219DMEPR_chauthanh_rep1_IBA980581_28","IBA980581","chauthanh","#N/A","#N/A",28,4,5,1,1,1,NA,NA,0,NA,19,NA,1,1,1,1,NA,4,NA,NA,NA,"2024219DMEPR_chau",2.4,4,10,10
"2024219DMEPR_chauthanh_rep1_HLF22-0139_29","HLF22-0139","chauthanh","Rayong 11","IBA972205",29,5,5,1,1,1,NA,NA,0,NA,19,NA,0,1,1,2,NA,1,NA,NA,NA,"2024219DMEPR_chau",2.4,4,10,10
"2024219DMEPR_chauthanh_rep1_HLH22-0419_30","HLH22-0419","chauthanh","VN19-3113",NA,30,6,5,1,0.9,3,NA,NA,0,NA,10,NA,0,1.6,2,2,NA,2,NA,NA,NA,"2024219DMEPR_chau",2.4,4,10,10
"2024219DMEPR_chauthanh_rep1_HLH22-0454_31","HLH22-0454","chauthanh","VN19-773",NA,31,6,6,1,1,1,3,3,2,12.88,19,NA,0,1,1,1,NA,2,2,NA,NA,"2024219DMEPR_chau",2.4,4,10,10
"2024219DMEPR_chauthanh_rep1_HLH22-0010_32","HLH22-0010","chauthanh","KU50",NA,32,5,6,1,1,2,3,2,0,NA,14,NA,0,1,2,2,NA,3,2,NA,NA,"2024219DMEPR_chau",2.4,4,10,10
